RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
73220,34786,Florida,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370500,356800,303900,363100,3.81E+05,404400,343200,317600,317500,309300,328700,360100,376800,381600,374200,376100,370200,3.53E+05,384600,386600,410600,388100,416600,408400,390900,368800,398900,403900,439200,3.82E+05,404900,380100,439700,427900,419400,414800,412700,374800,332600,330600,352700,366200,351400,335500,328400,322400,330500,340200,340600,340100,319300,315400,315300,322300,318300,323200,326400,322600,321600,326600,3.47E+05,351700,356800,363300,376500,391100,394500,387300,358100,364200,370300,390500,394600,392800,402900,399700,394600,377800,3.62E+05,364100,369800,384300,395900,414900,402400,393500,397100,431300,432500,
96339,91304,California,993,418300,444800,424500,427600,417600,409700,399200,397100,390600,386400,3.55E+05,341700,338500,353800,355600,351500,334500,340800,350900,375100,3.94E+05,397900,376900,367800,361500,351200,3.61E+05,381700,417400,406900,378300,344500,350700,366700,344200,321500,305900,333300,337500,343800,343500,332900,333400,334600,337900,338100,348800,357700,369300,364800,368100,350100,358800,368600,397300,406400,412700,395600,390800,386900,408100,426500,440100,4.39E+05,435800,438400,465800,4.67E+05,459800,439200,458100,471900,467900,447800,4.45E+05,450100,462200,449900,447800,447600,466700,469800,477900,518600,538700,5.43E+05,5.18E+05,4.85E+05,486100,4.97E+05,529300,511400,488500,483900,496300,499900,493700,534200,5.30E+05,545900,507200,523500,530800,543700,555500,586900,623100,619300,592500,553600,550700,551900,558800,563300,568700,587200,604800,623600,622500,626400,599300,601200,6.17E+05,631900,654500,637600,643200,6.25E+05,610200,6.02E+05,591300,580200
93432,80501,Colorado,994,170500,167700,171500,1.69E+05,174900,179900,181300,183200,185200,181100,174500,165300,166300,168200,170100,176300,179400,184400,180900,178300,176400,180300,171400,163900,161300,171500,1.81E+05,177900,172600,166600,169800,182300,186900,186300,172500,1.62E+05,162900,161400,166700,162900,160900,158800,1.56E+05,156800,155600,167400,175600,167600,159100,1.59E+05,172900,178800,181600,183300,185700,181500,182100,1.82E+05,178300,181300,180100,193300,195700,196400,194100,196800,200500,200200,208900,209400,215900,211900,220400,215800,220300,217800,227300,224700,226100,2.25E+05,232200,236100,224700,224500,225900,244100,245600,248500,252200,253500,257500,261600,265300,271600,273900,285800,280100,280900,275200,288400,287700,295400,293600,308800,309400,312600,304900,303600,306500,311500,317500,321200,322600,326900,329900,335300,334700,3.34E+05,333600,339200,351700,355300,352600,350300,355100,355500,359500,356700,365400,,,
72468,33165,Florida,995,321800,2.89E+05,257600,253700,249600,246400,228800,218400,219300,211600,212700,205700,202500,196700,198200,188500,186900,177600,183500,177500,174700,166700,169300,173100,182300,178900,169200,165500,160500,159400,151500,144200,147400,151100,153200,138500,133300,135500,147700,155700,159700,160500,157100,1.71E+05,175500,178800,176800,181100,189600,185900,180400,185200,185600,187300,1.83E+05,178600,188300,190500,199800,205900,203200,211600,213600,218400,214900,2.15E+05,222200,227300,227300,233300,239700,245700,2.46E+05,245600,243700,249900,247100,247800,243500,243900,244200,243700,238500,242400,251800,258700,256500,258600,272400,283500,280600,282100,279500,281500,283100,280500,287100,289100,300700,295500,302300,294600,315800,309400,324900,319700,332700,3.26E+05,3.22E+05,315600,320500,327200,328800,331900,3.32E+05,342500,345500,347800,340100,347100,354300,355100,352500,350600,353600,360100,351700,353200,345900,358700,3.59E+05,
99518,98033,Washington,996,,,,,,,,,,,,,,,,,554200,531200,489300,487800,502400,504200,463100,458500,469800,501800,531400,530900,599700,574300,569400,516800,483200,508800,477700,4.77E+05,446600,440400,445600,4.62E+05,474900,505300,512500,521700,483500,455400,4.29E+05,443100,438200,4.47E+05,458200,488700,493800,497800,471200,492700,502600,546600,521900,509500,490900,516200,526600,525100,527600,538500,5.43E+05,551400,542500,559800,563100,541100,515300,514400,544300,562800,564600,593600,591100,599200,580300,556100,602500,615700,674800,644200,628100,596600,585500,587400,605400,621600,642800,644100,663400,729400,733600,711900,6.70E+05,675900,699800,686600,690600,685400,709200,716400,718400,716100,737500,771800,785400,815600,832900,843900,854500,971600,980400,983500,886200,939800,9.80E+05,1035500,1073600,1086600,1054100,981400,928200,952200,955500,957600,849400,8.63E+05
79055,48198,Michigan,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95600,92300,96500,95900,1.12E+05,116600,115900,104700,103500,105200,115500,112500,121600,115700,122500,124200,135100,137600,139900,145300,141500,142500,137600,139700,142100,134200,1.33E+05,126200,
65367,18102,Pennsylvania,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41400,4.50E+04,40700,42400,41100,44600,45900,48300,50900,49500,53400,53100,54400,51300,50900,54300,5.50E+04,56700,55100,54400,52100,53400,53900,5.60E+04,57100,56900,62100,61400,61200,60500,63400,63400,62800,61300,67200,74700,73800,74500,68100,70200,68700,74300,82600,80600,78700,75300,
98949,96818,Hawaii,999,,,,,,,,,,,,,,,349500,324300,321600,286600,296200,306500,324400,304500,294400,325200,342600,351700,329500,3.11E+05,292400,292700,301500,297500,307300,335600,336500,3.15E+05,295300,344300,366900,3.68E+05,329800,299700,300500,326700,363100,350800,346100,3.17E+05,310100,322300,359500,385400,337600,282800,313800,329100,364100,310300,314400,305700,317700,327300,367300,368100,379600,323300,328400,310300,3.67E+05,362800,346800,324100,333800,360100,3.60E+05,361100,3.48E+05,341400,345900,3.51E+05,3.42E+05,340200,347500,351500,371400,3.70E+05,376400,362900,373500,381400,381800,383500,398500,3.95E+05,368200,376800,386800,406100,394700,421700,444700,441300,408900,4.02E+05,409800,438700,456600,438800,407600,387500,395700,387800,368100,3.92E+05,414500,442200,417600,469400,465500,473600,444800,438800,449900,426200,426600,420100,418400,4.17E+05,394600,3.76E+05,379300,
93256,80127,Colorado,1000,273500,266400,2.65E+05,277100,267400,2.73E+05,2.68E+05,268400,275800,270600,258100,243500,245200,255300,256500,246600,260500,266700,2.83E+05,278100,285800,295100,292100,275500,260300,274700,274200,271700,271900,2.91E+05,305100,284500,270100,269400,267800,2.76E+05,252800,272900,262500,278800,2.50E+05,247300,248200,255100,262800,252100,271600,2.63E+05,267500,255600,260800,278900,2.89E+05,3.08E+05,301700,301900,299900,283800,273800,260400,2.63E+05,281200,289700,304600,295200,2.88E+05,2.78E+05,293600,291100,299600,294900,308400,3.17E+05,3.08E+05,307800,3.08E+05,322300,328900,322200,308800,314900,322100,342100,335400,333900,322900,329600,326500,335400,332700,353700,351500,357700,349700,362500,377600,398800,402800,397900,388800,381900,3.82E+05,383300,389400,397800,398900,398800,385400,379500,385800,389500,396400,400800,4.22E+05,435500,446700,440700,443400,429200,425300,417400,4.27E+05,449900,462800,456300,446600,435500,439100,442300,465200,466400,452500
85871,63026,Missouri,1001,189100,183500,185100,179900,177100,170300,204300,208200,204200,191900,187900,203200,1.98E+05,196400,180900,182600,179300,182600,178900,185600,191400,185900,189800,190200,191500,190500,192400,185700,188900,193900,218900,197300,191300,1.95E+05,2.09E+05,198900,162300,159200,166100,168800,158600,171800,182300,200300,177700,171200,166500,167800,1.74E+05,173600,175700,167500,168400,177600,191100,185200,1.81E+05,177600,172100,172300,173800,178700,185700,1.81E+05,182800,184800,1.86E+05,185800,178200,183900,197400,201500,192600,182400,190200,187300,195400,191100,191100,194200,200200,2.11E+05,1.98E+05,210500,213900,221700,204300,2.06E+05,201900,189800,188600,1.92E+05,202200,190600,198100,195200,199300,192300,190900,189400,192300,195600,200100,194600,189800,199800,204300,210200,196800,204800,201100,211100,204100,215100,211900,213700,217500,208700,207400,207500,227400,243300,240300,236300,212100,206800,203600,2.09E+05,218400,208200,2.19E+05,
74387,37604,Tennessee,1002,127400,135800,132700,119900,108900,109500,116600,121300,1.27E+05,127800,127700,118200,119800,113700,113200,1.07E+05,119300,127700,124800,1.21E+05,122400,124800,142500,146500,156300,1.32E+05,122600,112400,118100,124100,1.20E+05,121700,111900,117400,119300,117500,118300,129500,138700,137300,129800,133600,126700,117800,111700,128400,124100,123500,116700,113700,113600,110400,121500,129400,127100,129200,126200,132800,129200,136900,1.37E+05,139300,126800,124400,116800,119700,130700,137500,137100,127600,124500,117100,112200,107500,121200,133200,143700,139600,128700,125700,122200,124400,125900,128300,132300,133700,131600,126700,123800,124200,125200,127200,132200,132200,137700,142900,151600,143500,1.42E+05,140100,1.43E+05,146700,141700,139600,137700,144200,138200,131700,125700,137700,144200,144900,144200,142800,152500,149800,152200,148200,154900,149900,1.54E+05,143800,143900,138400,138200,130900,127400,137900,152700,149300,147800,
94736,85020,Arizona,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111900,111300,117500,131500,128500,130600,130400,137100,135700,173200,174500,177500,139100,1.34E+05,135800,137700,138100,126900,1.29E+05,131900,141200,159400,159600,154800,140600,151300,153800,149700,147700,156100,168700,167300,166700,160400,152700,151500,148100,180700,180200,181700,156400,157800,156600,153200,150600,152900,176400,178600,184500,165600,168300,174700,1.79E+05,179200,173500,173700,181800,187800,199700,207700,212100,202700,193400,200700,207800,214300,197100,188700,186700,195100,214800,217200,2.33E+05,228900
93307,80231,Colorado,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196700,180100,206200,227900,235100,206900,180200,192400,186100,188100,171700,170800,177200,182700,186600,184300,193100,196200,200400,187200,180500,179500,184500,189800,190900,189400,195900,204600,204400,199100,209600,221400,228600,228300,222400,229100,226600,230900,217600,203800,205100,214800,226200,229300,236800,2.47E+05,244700,240700,243100,255500,267600,273200,267700,266200,263300,254200,269300,282900,292900,281400,278600,279400,286300,2.69E+05,282200,269900,276100,259500
99527,98042,Washington,1005,297600,311400,324400,315200,323200,316100,316900,313400,303300,307800,283900,280200,276400,284700,276500,260800,247600,243800,239300,243900,248500,260500,262400,254800,251400,257400,269300,269500,263900,252600,256600,243400,252900,240300,253400,240500,237700,222700,224300,222600,228600,233600,218800,213900,202400,209600,213900,209200,215600,210400,218700,223300,230700,238200,238600,234100,256300,256200,262400,219900,223900,225200,253100,266300,272400,268800,2.60E+05,257800,2.66E+05,264900,267700,267800,268700,271700,267900,2.71E+05,270300,275400,274400,273400,263600,269200,271800,284300,286100,293900,2.94E+05,303700,304900,313800,312100,320300,311700,311400,309100,322500,3.34E+05,3.37E+05,343100,338500,342300,342800,348600,355700,354600,361900,361400,366600,362500,362100,366600,369400,371400,3.75E+05,380700,384900,387900,392200,406700,397700,403700,403200,415900,412700,412400,414500,,,,,,
95051,85713,Arizona,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82200,73800,79300,7.30E+04,66900,48700,55100,57100,56400,47300,51600,58400,56200,57700,57700,59300,53500,51500,51400,54300,52800,56200,6.10E+04,66800,67500,69200,74900,71300,63600,57300,62400,69300,69500,72700,73500,70900,75700,75400,78900,74700,74400,80200,77900,82300,8.30E+04,80600,80300,79400,82900,80700,79900,83300,82700,77200,80600,78200,87100,87800,95500,95300,97300,101200,102500,107500,9.20E+04,91600,87100,98800,96300,94500,94700,98100,100900,101400,109300,113200,118900,114800,113100,112200,109700,111300,110300,1.16E+05,1.16E+05,121200,117600,114800,119300,124300,139800,140900,142800,133900,128700,131900,132500,136100,136400,134500,134300,128900,1.32E+05,
69788,28226,North Carolina,1007,224200,228600,228900,238100,247400,2.38E+05,221800,200700,1.98E+05,230100,222600,215700,203800,220100,230300,2.23E+05,233400,238700,258100,246800,243400,236600,2.73E+05,270200,2.62E+05,235200,251400,242700,264200,283700,307500,301700,277400,239200,228500,244800,283900,277100,294800,293200,319700,304700,286100,259200,237500,265600,261300,2.70E+05,254700,257800,258700,270500,289100,288500,286700,288200,282400,274600,265300,273700,270900,266800,266500,265200,274900,271800,2.75E+05,270900,275200,276900,270900,268600,271700,271100,273500,269300,264600,2.68E+05,272700,280600,258200,249400,259100,286300,291100,305500,292900,301600,263700,271500,279500,301500,307500,307800,305800,317500,314700,322900,313600,310300,311200,318800,316400,321400,320300,300800,292900,277300,298600,303800,317300,319800,314700,303500,291100,286700,279500,282600,291600,330900,364200,367900,363300,344700,346100,3.27E+05,2.98E+05,290500,288900,330200,340300,364200
96003,90022,California,1008,,,,,,,,,,255300,267800,255500,257400,2.36E+05,253900,2.17E+05,2.06E+05,203900,2.29E+05,2.46E+05,248300,237600,232600,221100,239700,2.38E+05,2.49E+05,231100,245800,243600,244800,236700,220100,2.20E+05,209600,2.22E+05,223700,220500,223700,2.23E+05,244900,228800,216900,210100,216500,222900,219700,2.25E+05,240600,2.27E+05,229300,218800,227700,224200,229400,240600,251200,2.52E+05,252900,250800,249700,248500,253200,264200,273600,2.96E+05,293700,296300,291700,297400,297900,299400,327300,336200,3.41E+05,318900,324300,3.31E+05,329900,306700,304500,294700,318200,311500,338900,3.40E+05,347200,337600,339900,339100,349300,347900,353300,3.47E+05,351800,352300,383900,3.87E+05,388500,359500,360900,362600,364900,368500,363300,378700,3.80E+05,393600,384100,393700,389400,399700,391800,391300,400500,412300,416100,405700,409300,423600,456100,460500,457800,451700,450300,450100,438700,4.28E+05,408700,420500,412700,4.33E+05
97068,92870,California,1009,553600,539800,505600,4.89E+05,471200,4.26E+05,406100,402900,445300,429200,3.81E+05,409400,4.01E+05,418600,377700,408400,440200,425400,422100,397900,431100,444400,469700,485600,473700,468100,452900,460500,461400,450800,461100,458500,447700,428700,431400,4.62E+05,443700,435200,407900,435700,429900,432700,425500,427200,445400,437800,445100,413600,3.96E+05,394700,412700,432200,419900,423900,445500,450100,464100,462300,473300,464200,464600,483900,480500,483500,4.88E+05,510600,524600,5.05E+05,505800,511100,539300,541800,527400,513400,505100,513100,527700,540800,539900,539100,534100,557800,570900,585700,585800,5.66E+05,570700,559400,5.53E+05,548100,548500,5.81E+05,594200,5.92E+05,571600,569800,581800,608600,616600,620800,617900,611200,613600,611700,619100,606700,612200,597200,603900,612100,6.28E+05,637500,6.27E+05,613900,611900,626500,626100,626900,621800,672100,693500,7.07E+05,661300,636600,618400,6.31E+05,669500,673800,681400,658600,702400,677500
97329,93551,California,1010,309200,299600,2.91E+05,281800,272300,264100,256600,243800,237500,228900,223900,221700,2.17E+05,210800,200500,201700,2.05E+05,208800,209800,212700,206300,207800,209600,211800,218100,211400,221300,215600,221100,216600,213700,208800,209800,211400,204800,200900,193300,197600,200600,1.98E+05,202200,203900,208500,202600,195200,191500,191800,1.88E+05,1.90E+05,1.88E+05,189900,185300,185800,193800,199100,2.02E+05,199200,209800,219300,216900,218200,220700,235300,240900,246100,2.48E+05,2.56E+05,258400,252600,248700,2.49E+05,258100,253400,257400,259100,265100,263300,266300,270200,276600,271500,273200,270700,2.83E+05,288200,292800,285100,283400,286100,295500,296600,298900,3.04E+05,311400,318800,311700,316700,3.15E+05,328500,328100,330400,332600,336300,337300,337200,3.37E+05,342400,343100,343400,344600,346200,352800,355100,357600,357600,356200,357300,357400,369700,376100,381700,382800,386900,390100,389800,390500,391400,382300,373700,363800,368700,379100
77315,44720,Ohio,1011,141800,140500,143900,122500,118300,123400,141900,147900,153500,141800,1.26E+05,105400,106400,121300,126300,130200,132200,138500,136100,1.31E+05,129600,142600,137700,1.32E+05,122300,131800,132800,132300,121300,121200,127100,137200,141900,132500,131200,131600,135700,136400,134900,135900,1.32E+05,119400,120600,119600,131800,134100,135300,129600,116600,123100,122800,142800,137600,139700,132700,128400,152900,146400,158300,140900,147900,146600,144400,147900,142500,145100,139100,139500,141700,145300,142700,143200,142500,151900,1.53E+05,150800,150900,151200,155700,150800,145600,1.41E+05,139900,129200,128900,125100,140200,138900,145900,143400,151600,157400,158400,149600,143600,146400,1.52E+05,150500,151500,153500,156300,1.60E+05,155800,153700,153600,155800,160600,161700,160200,157500,157600,158900,1.56E+05,153300,1.52E+05,157700,160800,168400,167800,161500,155800,158500,161300,166100,162600,168800,173500,1.76E+05,179500,173200,185600,1.77E+05
93369,80401,Colorado,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59E+05,369900,3.74E+05,367500,367800,3.72E+05,369900,365800,359600,342200,346600,344500,358500,3.56E+05,3.59E+05,3.51E+05,361100,372800,401900,372700,4.08E+05,392800,443200,412900,418200,401300,408400,417200,422400,406400,395700,407500,425400,443800,444600,455700,457700,465400,469800,479900,484400,470100,444500,425600,424400,455200,459400,474100,458100,477900,467200,458400,447700,474100,509600,5.55E+05,567700,582900,5.54E+05,548600,5.21E+05,539600,521100,515300,505500,509700,532900,579300,591900
62246,11772,New York,1013,3.09E+05,295400,300100,292800,303900,303500,298100,288700,285500,2.82E+05,290200,285400,291900,277700,289600,298500,298300,2.86E+05,262500,263300,262800,263100,251100,246400,255600,265400,268900,263400,265700,258700,268600,266800,2.67E+05,250800,237900,226700,228900,248700,271100,261900,259800,241700,245500,212800,2.01E+05,209800,2.29E+05,234700,2.31E+05,241700,243900,249900,242900,260300,258200,255200,266400,251100,253400,223500,236800,227500,240100,2.33E+05,238300,233200,240500,244400,2.45E+05,234300,226400,248600,261400,277900,2.56E+05,254100,251300,258300,263400,263800,261600,260200,262300,273500,271700,271900,256600,253300,256300,255800,262700,253400,262100,272200,280200,276400,264700,272200,291900,306100,298900,294600,289800,297700,296100,298700,297400,302900,302500,294900,284700,293900,303600,304700,288800,290800,290700,295900,292600,289300,2.90E+05,303700,325500,327600,317500,311200,3.14E+05,312600,302400,289800,,
82126,55125,Minnesota,1014,247500,242900,240500,233400,230700,216700,227500,2.38E+05,245900,2.55E+05,249400,265900,258900,2.54E+05,250500,237700,234300,217700,226800,233100,238100,224700,205900,193800,218200,237400,241100,217100,215300,237300,2.45E+05,221100,214700,219500,227500,221500,202500,215300,214900,209900,200800,198500,201600,212500,212800,202200,199900,192700,199800,181500,199300,210400,231200,223800,235500,246200,250300,237700,225400,201400,210800,212900,2.36E+05,240100,247200,2.44E+05,244300,2.43E+05,246700,237800,247200,254100,254200,2.51E+05,247800,252600,250300,252300,255800,253500,239200,237200,248400,260700,263500,264400,268900,264500,2.62E+05,252400,2.59E+05,250900,259200,254100,261200,258900,263500,256200,263100,251900,254400,2.53E+05,258200,260700,257200,268500,254300,226400,215900,2.23E+05,239500,250300,244600,261600,246100,258700,257800,266900,2.59E+05,2.62E+05,278100,274600,260500,254300,273500,2.83E+05,268500,255100,256700,256200,252400,266100
97992,95124,California,1015,725600,722800,697600,681700,667500,675300,6.67E+05,665700,650700,657200,620700,601300,566600,549900,538600,5.44E+05,564900,589400,605300,604200,601600,587300,583600,595400,606500,630200,613900,606200,616800,631700,644500,643100,636500,606200,593700,604100,625500,606100,579900,580400,573200,557700,558200,584400,620900,598500,566300,559200,570500,617900,617100,638100,630700,657600,679900,702700,678800,676800,6.81E+05,700600,699400,716300,741600,765900,772900,780600,783200,775400,765500,769200,770300,793800,807500,820800,824200,816600,828900,831800,8.52E+05,871800,879300,879800,839400,845500,871800,927400,952900,968400,983300,988700,987100,976600,1001400,1017700,1033200,1066500,1.05E+06,1057700,1002400,1018900,1009200,1.03E+06,1037800,1052500,1078200,1061700,1085400,1.10E+06,1134200,1119500,1063300,1057500,1087400,1163200,1187500,1234800,1.25E+06,1302600,1315300,1364700,1373400,1400900,1376100,1.35E+06,1311700,1316100,1299500,1287500,,,,
74647,38109,Tennessee,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44600,40600,37300,2.80E+04,35500,3.50E+04,34200,36600,3.80E+04,38200,38600,39800,42400,37900,37300,40800,40900,43600,38200,41500,46900,47600,44300,40500,38800,41400,46400,
71903,32257,Florida,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132300,134200,141500,134500,140600,139700,148300,149300,152600,158200,161200,164900,1.68E+05,170600,170300,176200,180500,182100,174400,179700,185700,193300,182200,177400,171300,175900,169400,162600,1.62E+05,167700,171600,177200,189600,206700,198300,188500,177600,172400,175300,181600,201200,197600,183900,180100
96597,92028,California,1018,407400,417100,442600,450200,411800,372500,3.44E+05,326700,309400,312300,317100,315900,304900,282800,286400,290500,306600,331600,333700,330100,324600,330600,332800,333400,333200,330600,320900,312800,324600,321400,326200,314600,302700,3.13E+05,333900,360400,3.64E+05,346900,3.40E+05,338400,331800,332300,3.13E+05,3.29E+05,309800,306600,287700,302500,317800,320700,314600,3.21E+05,3.33E+05,346700,345300,353300,375700,385200,402300,387600,392100,393200,395500,399700,401100,413800,4.09E+05,408200,412100,4.25E+05,433500,4.38E+05,438800,4.27E+05,4.21E+05,417600,434600,443900,450300,444800,4.47E+05,444300,4.75E+05,474200,470200,449100,444600,4.49E+05,455700,452500,454100,445300,4.53E+05,461400,454300,462200,471600,478400,488800,488300,486200,478800,484400,518700,5.12E+05,498800,480300,484100,498500,506900,522400,533800,517600,515800,5.22E+05,5.40E+05,547700,558500,564600,5.74E+05,550600,5.44E+05,538700,5.46E+05,543800,558500,557200,566400,546900,546500,539500,5.45E+05
92256,78109,Texas,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,126400,126200,125500,127700,129100,131200,132500,131400,130100,1.29E+05,130800,129800,132900,131400,133700,135500,143100,147200,145400,143500,144500,146200,149300,149600,146100,143600,144800,146200,144500,143800,144700,146600,148900,151600,150200,148100,149400,153700,156300,1.57E+05,156500,154500,156800,160200,164300,166300,166400,167100,166400,169600,170500,170600,170700,169600,172300,174700,1.81E+05,180200,177800,173200,170900,180200,186600,194300,187200,183800,182900
94828,85234,Arizona,1020,264100,248100,236900,233800,238100,229200,228700,223100,221200,206900,197500,204400,195300,185400,167800,171500,179600,183200,187600,187700,184500,180300,178800,183800,183800,177500,167200,166600,175800,1.83E+05,184300,175700,177700,173700,168600,157500,158700,158200,158300,1.56E+05,152800,1.50E+05,153600,153700,159900,156900,151700,1.43E+05,139700,152600,156300,163800,1.65E+05,175700,1.81E+05,187500,184900,175100,172400,169400,176800,181900,191800,202500,201600,1.99E+05,192400,197400,197300,199200,188800,200400,204400,212300,202800,205600,2.11E+05,2.21E+05,217700,218900,214300,221900,228700,228200,2.26E+05,223900,230300,2.29E+05,229700,2.26E+05,238300,234400,242100,2.35E+05,237100,233800,233300,2.36E+05,238600,241700,246100,243700,245900,242200,243600,247100,257700,268200,271200,268100,260600,254300,253100,2.62E+05,268900,280100,285500,2.83E+05,276700,277200,281100,284300,281900,285900,296400,296200,304800,293600,301400,,,
96732,92211,California,1021,408100,4.00E+05,389400,3.80E+05,366800,3.49E+05,344700,349600,348600,334400,327600,323400,312400,3.05E+05,296200,303500,294400,287500,275900,293600,292200,283400,290300,312800,3.23E+05,312300,300600,313300,297800,278400,240800,242900,243800,261700,272200,279900,286900,268700,261200,2.54E+05,248900,250100,243800,230200,2.29E+05,2.29E+05,241900,2.50E+05,252600,266600,257700,260100,243200,244700,250100,264300,272800,261900,2.69E+05,265100,280700,279500,282900,2.83E+05,289500,282700,278500,278300,280400,290300,285800,300300,299400,306700,3.11E+05,311900,304900,301600,2.92E+05,289200,282600,290600,297700,313200,305700,296600,278300,278800,293100,301500,303800,293600,290400,289100,294800,295400,295300,292500,295700,299600,297600,297300,302900,309200,312200,295900,2.95E+05,278700,293100,300400,3.05E+05,304300,297700,299800,310800,319400,328700,323300,317100,335900,3.35E+05,339900,319600,323100,321900,319500,313600,316200,338200,333500,343900,
73161,34667,Florida,1022,160100,146400,136300,131500,134400,131800,125400,118600,116800,115300,111300,110900,107900,112200,102200,113600,107300,110300,104200,111600,106200,103500,9.70E+04,104500,106100,104900,99700,9.50E+04,93800,89900,97600,103300,1.06E+05,94300,92100,92600,9.80E+04,90800,90300,8.00E+04,82100,79100,81300,7.60E+04,77300,81500,84900,91300,8.90E+04,9.20E+04,85800,90200,88600,93200,90900,91300,85200,85300,96300,96700,94800,89900,9.30E+04,9.70E+04,88100,89800,93800,98800,101800,1.05E+05,102900,101900,100700,101400,99700,89300,87400,93600,97900,99200,96700,99600,94700,94700,93900,100600,105300,106800,108800,9.20E+04,98500,98800,103500,100100,104400,113800,119300,118700,119700,120700,125400,127900,125300,125500,115400,117400,120700,1.45E+05,146300,150600,145100,148700,154200,153200,152300,145300,141400,143800,144100,155300,155300,152400,151900,152400,157800,152200,152800,158100,159400,158100,156100,152100
88766,70737,Louisiana,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209700,2.08E+05,188100,166300,164800,186800,192800,195500,191100,204700,225400,222200,218500,200700,201300,188900,188500,182300,183100,176900,185500,181800,183500,167800,172200,176700,1.90E+05,198900,205400,199400,199400,1.93E+05,196800,187400,183800,195700,1.95E+05,201700,200300,219600,221300,223600,212900,217800,213400,200200,203500,200900,218400,212700,2.09E+05,209700,224900,2.20E+05,217100,205500,213800,,,,
90695,75104,Texas,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45E+05,146500,1.46E+05,150100,154200,165500,166100,167900,160300,164600,175800,177600,1.76E+05,169800,167600,171200,168500,171700,173500,177800,185100,184500,182200,196300,200700,204800,191800,195800,197100,194600,190400,193300,196500,197700,202800,206700,209900,208400,204800,204900,197800,1.98E+05,214200,217200,
66668,20854,Maryland,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59E+05,852100,875600,861700,856600,843300,828500,848800,857500,871200,836900,841700,818300,820800,7.88E+05,783100,817600,844900,863300,865700,874800,911700,897300,891200,859300,868900,842600,860300,8.66E+05,8.59E+05,908200,889100,923800,876400,858600,886900,896400,944200,876900,878400,854400,
