GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US1271000,1271000,"Tampa city, Florida",14811,3698,8091,2363,624,657,1181,542,1128,565,645,429,195,189,837,523,422,412,371,312,1100,703,734,454,440,337,414,345,0,226,0,226,6720,1761,908,525,720,442,476,319,276,235,226,278,1624,681,480,319,169,164,447,370,530,378,589,386,123,147,76,128,76,128
1600000US1304000,1304000,"Atlanta city, Georgia",12203,2330,6443,1942,831,533,791,668,510,369,498,476,306,207,601,414,1365,814,328,309,763,364,159,141,166,152,125,126,0,224,0,224,5760,1340,593,378,374,321,664,431,274,203,361,308,258,213,509,375,709,328,924,438,300,308,282,303,435,346,77,136,0,224
1600000US1571550,1571550,"Urban Honolulu CDP, Hawaii",65992,5585,34935,3233,3632,899,3474,942,2439,697,1424,603,1018,325,2219,794,3091,1068,3136,928,5355,972,4027,970,2675,681,1626,576,567,272,252,194,31057,3180,3724,873,3510,1014,2875,919,1221,501,964,490,2890,847,2595,747,2477,826,3364,718,1838,579,2379,601,2239,669,640,358,341,326
1600000US1714000,1714000,"Chicago city, Illinois",76186,6264,37575,3813,5247,1426,3878,1030,2614,932,2015,725,1652,709,3824,1017,4195,1157,3421,987,4398,1125,3049,1037,1346,518,1316,495,411,375,209,201,38611,3789,4292,1194,3322,1155,2530,800,1728,628,1299,528,3997,1177,4197,1019,3310,992,5092,1014,3868,1073,2359,733,1512,483,811,417,294,231
1600000US1825000,1825000,"Fort Wayne city, Indiana",12358,2939,5487,1698,884,507,414,275,1458,696,611,495,693,574,502,397,81,100,120,142,398,408,243,240,0,197,83,136,0,197,0,197,6871,1718,742,369,898,564,918,612,604,361,308,242,799,399,176,188,429,351,280,277,1533,884,155,192,29,45,0,197,0,197
1600000US1836003,1836003,"Indianapolis city (balance), Indiana",32332,4882,14615,2926,2914,1160,1984,879,1429,687,919,580,1019,614,1576,805,1263,517,992,491,921,481,585,287,501,301,335,247,177,194,0,197,17717,3399,4475,1454,2150,811,1595,760,1076,702,699,480,1683,897,1539,904,1037,607,1945,733,564,350,200,175,499,253,255,224,0,197
1600000US1921000,1921000,"Des Moines city, Iowa",10156,2439,4874,1223,1041,551,999,434,617,352,63,105,439,365,623,485,0,163,217,200,261,228,461,402,119,126,18,36,16,28,0,163,5282,1690,359,329,457,357,983,524,913,497,486,466,215,227,238,236,325,302,725,508,311,240,218,196,52,65,0,163,0,163
1600000US2036000,2036000,"Kansas City city, Kansas",8316,1969,3638,1159,483,358,396,270,1015,487,35,66,25,43,488,488,108,177,0,177,436,306,397,337,157,116,79,76,19,34,0,177,4678,1040,658,317,714,394,292,241,568,311,314,294,369,235,322,239,397,255,268,217,195,166,234,193,277,186,30,51,40,73
1600000US2079000,2079000,"Wichita city, Kansas",19072,3308,10053,2002,2196,774,1027,534,800,538,646,432,520,402,739,479,1793,754,839,511,331,269,545,320,311,264,145,143,126,126,35,62,9019,2090,1402,624,1193,569,602,359,1124,510,102,156,744,496,683,320,358,291,778,523,801,457,648,520,169,162,275,277,140,136
1600000US2146027,2146027,"Lexington-Fayette urban county, Kentucky",11969,2771,8013,1932,974,482,1073,724,863,474,621,424,586,327,972,673,1136,575,414,308,754,525,335,305,118,143,97,156,70,124,0,195,3956,1173,372,329,1112,534,526,312,195,173,92,125,89,112,150,191,245,179,335,264,244,258,300,282,195,295,101,158,0,195
