GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US3128000,3128000,"Lincoln city, Nebraska",11717,1206,6663,901,639,271,688,417,181,280,281,214,249,221,884,401,766,419,487,270,952,547,976,514,560,337,0,163,0,163,0,163,5054,860,132,147,486,294,476,257,281,199,371,347,545,427,598,489,239,178,486,406,507,410,480,221,187,232,197,240,69,132
1600000US3137000,3137000,"Omaha city, Nebraska",57454,2935,28003,1774,1388,658,2557,686,2980,723,1581,311,948,528,2545,607,2481,354,2006,196,3152,489,3305,207,2828,258,1313,203,599,233,320,209,29451,1739,2554,497,1825,610,2502,713,1465,341,935,115,1723,666,2581,312,2405,232,3690,521,3334,515,3131,345,1954,146,1096,194,256,182
1600000US3223770,3223770,"Enterprise CDP, Nevada",17653,4728,9339,2601,475,417,346,518,974,714,600,481,267,373,1124,677,631,676,843,556,1575,790,925,536,1222,565,296,264,0,211,61,102,8314,2573,453,506,1927,1434,634,538,190,258,181,302,129,122,597,524,1114,709,1133,563,754,503,471,326,425,434,306,289,0,211
1600000US3231900,3231900,"Henderson city, Nevada",19170,4376,8163,2148,53,88,539,723,126,151,501,575,657,513,901,610,1282,907,566,517,795,480,722,723,631,388,749,422,377,387,264,255,11007,2851,140,155,130,156,557,628,1070,1027,105,127,804,550,589,471,603,540,889,585,1797,818,1822,1011,1059,490,1176,718,266,299
1600000US3240000,3240000,"Las Vegas city, Nevada",68390,6787,33344,3930,2446,951,3475,1201,1875,786,937,361,861,506,2125,782,2543,1175,1773,694,4572,1157,4123,990,4213,1004,3111,889,1151,520,139,131,35046,3792,1178,675,1957,734,2438,1233,1468,811,664,377,1749,703,3479,1129,2327,809,4830,1063,5118,905,5124,1121,3345,740,1183,490,186,168
1600000US3251800,3251800,"North Las Vegas city, Nevada",51743,6239,25946,3606,1522,614,2296,921,2132,819,1639,615,1165,571,1619,737,1724,1112,1171,601,3175,1020,3843,972,3499,994,1392,609,562,338,207,174,25797,3518,1599,674,1752,857,2007,914,763,479,581,443,1184,737,2827,1235,1513,613,3685,1025,4129,1026,2664,843,1949,611,820,425,324,261
1600000US3254600,3254600,"Paradise CDP, Nevada",28737,6400,13388,3278,1343,897,783,600,906,530,214,229,625,418,1676,740,1119,710,1307,678,1968,806,1324,605,1406,741,528,358,42,68,147,188,15349,3721,1857,880,1093,596,1180,752,566,352,456,558,2186,828,1593,881,1572,740,2176,861,1052,592,1135,552,283,227,184,148,16,34
1600000US3260600,3260600,"Reno city, Nevada",7791,1455,3951,1051,188,199,325,337,0,211,476,463,133,109,284,232,332,300,436,300,362,217,492,287,527,284,329,241,67,85,0,211,3840,836,166,184,172,170,195,219,163,165,291,302,257,315,479,303,126,139,416,382,753,436,534,288,241,230,47,76,0,211
1600000US3268585,3268585,"Spring Valley CDP, Nevada",27443,6178,13848,3664,1041,581,1630,828,1014,889,549,501,0,211,582,485,2144,1527,1810,833,2135,1337,1519,664,777,484,466,304,180,156,1,4,13595,3148,1074,677,1625,1260,936,651,478,389,345,358,759,641,1203,825,1359,652,2078,944,1278,669,1095,545,860,463,449,482,56,96
1600000US3271400,3271400,"Sunrise Manor CDP, Nevada",28130,4812,13220,2883,1551,818,1819,825,1309,726,921,601,182,146,579,503,1213,1095,1094,629,1201,624,1352,713,658,333,831,433,473,341,37,60,14910,2756,1268,699,1096,564,1066,637,883,500,265,208,1813,736,1635,734,697,463,2294,820,1731,595,963,539,1118,420,81,139,0,211
1600000US3410000,3410000,"Camden city, New Jersey",32032,3981,13187,2580,627,481,1186,1026,1342,801,1076,445,1219,933,735,690,804,569,446,423,2237,898,510,424,1805,637,1039,360,123,163,38,68,18845,2688,1292,591,1219,622,1300,814,1172,571,575,335,1410,712,1011,588,1694,632,2580,863,1871,684,1620,603,2222,493,743,486,136,163
1600000US3419390,3419390,"East Orange city, New Jersey",55684,3181,25220,2041,1780,743,1622,625,965,493,746,390,1240,565,2089,856,2490,864,1372,631,3873,922,2973,850,2885,894,1595,616,863,376,727,658,30464,2561,1507,779,1883,775,1760,630,900,486,754,369,1638,753,3320,1097,2283,764,4040,877,3957,877,3622,950,2524,791,1463,419,813,377
