"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,397651,"Red Hook","NY","New York-Newark-Jersey City","Dutchess County",4669,282400,0.00391041592605759,-0.000707714083510262,0.0612551672303645,0.0233655926113296,0.00317074820851704,"2006-12","2006-Q4",329100,-0.141902157398967,"2004-11"
2019-02-28,17792,"Dobson","NC","Mount Airy","Surry County",4670,129200,0.000774593338497289,0.0117462803445576,0.0704225352112676,0.0304609659743453,0.00733042319567656,"2019-02","2019-Q1",129200,0,"2019-02"
2019-02-28,398509,"North Codorus","PA","York-Hanover","York County",4671,189700,0.0101171458998935,0.0287418655097614,0.0509695290858726,0.045998205855873,0.00321915887065449,"2006-10","2006-Q4",204300,-0.0714635340186001,"2006-02"
2019-02-28,23696,"Beverly Hills","MI","Detroit-Warren-Dearborn","Oakland County",4672,400100,0.00325977933801404,0.0103535353535354,0.0562302006335797,0.0589240573411742,0.0520422347645508,"2019-02","2019-Q1",400100,0,"2019-02"
2019-02-28,47489,"Rustburg","VA","Lynchburg","Campbell County",4673,152500,-0.00130975769482646,0.00593667546174142,0.0345997286295794,0.028670704434077,0.00844492099841343,"2019-01","2019-Q1",152700,-0.00130975769482646,"2019-01"
2019-02-28,396863,"Lake Morton-Berrydale","WA","Seattle-Tacoma-Bellevue","King County",4674,472000,-0.000846740050804403,0.00747065101387407,0.0249728555917481,0.0862496411729048,0.0286352455296219,"2019-01","2019-Q1",472400,-0.000846740050804403,"2019-01"
2019-02-28,51355,"Charles City","IA",,"Floyd County",4675,87600,-0.00454545454545455,-0.0101694915254237,0.019790454016298,0.0213993513951658,0.0148415292388793,"2018-12","2018-Q4",88500,-0.0101694915254237,"2018-09"
2019-02-28,50323,"Boone","IA","Boone","Boone County",4676,118800,0.00337837837837838,0.0127877237851662,0.0919117647058824,0.0568621144388728,0.0314068123850897,"2019-02","2019-Q1",118800,0,"2019-02"
2019-02-28,9162,"Oil City","PA","Oil City","Venango County",4677,40100,-0.00248756218905473,-0.00248756218905473,0.0229591836734694,0.00403849592319294,-0.00197342310867721,"2007-12","2007-Q4",41400,-0.0314009661835749,"2006-01"
2019-02-28,28324,"Cloverdale","CA","Santa Rosa","Sonoma County",4678,532500,-0.00745573159366263,-0.0166204986149584,-0.000187758167480285,0.0837400904878072,0.0380933637191654,"2018-10","2018-Q4",543000,-0.0193370165745856,"2018-02"
2019-02-28,38793,"Greenfield","OH",,"Highland County",4679,70700,-0.00282087447108604,0.0128939828080229,0.101246105919003,0.0226816585718921,0.0020020681381443,"2007-06","2007-Q2",76900,-0.0806241872561769,"2004-04"
2019-02-28,20308,"Saint Louis","MI","Alma","Gratiot County",4680,85200,-0.00117233294255569,0.00828402366863905,0.0557620817843866,0.0730069982299109,0.0745809811960887,"2019-01","2019-Q1",85300,-0.00117233294255569,"2019-01"
2019-02-28,399031,"Geneseo","NY","Rochester","Livingston County",4681,178600,0.00112107623318386,-0.00223463687150838,0.00563063063063063,0.0275597108773018,0.0181488220549781,"2018-09","2018-Q3",181900,-0.0181418361737218,"2018-04"
2019-02-28,41601,"Webster","FL","Tampa-St. Petersburg-Clearwater","Hernando County",4682,133900,0.0120937263794407,0.033976833976834,0.252572497661366,0.13981473617348,0.0253952134135411,"2007-02","2007-Q1",137800,-0.0283018867924528,"2006-06"
2019-02-28,22458,"Liberty Lake","WA","Spokane-Spokane Valley","Spokane County",4683,373000,0.0119370591427021,0.0295335357438587,0.109458655562165,0.085054194611565,0.0308376258695047,"2019-02","2019-Q1",373000,0,"2019-02"
2019-02-28,17320,"Carrollton","OH","Canton-Massillon","Carroll County",4684,101900,-0.0048828125,0.00791295746785361,0.080593849416755,0.050635868031067,0.0296247006436052,"2019-01","2019-Q1",102400,-0.0048828125,"2018-12"
2019-02-28,244490,"Huntington","VA","Washington-Arlington-Alexandria","Fairfax County",4685,304100,-0.00360419397116645,0.00296833773087071,-0.00653381247958184,0.00636780695329886,0.0048628544756717,"2007-06","2007-Q2",365100,-0.167077513010134,"2004-12"
2019-02-28,33049,"Nelsonville","OH","Athens","Athens County",4686,73300,-0.00136239782016349,0.0152354570637119,0.0875370919881306,0.0422491340839377,0.0128716744434405,"2019-01","2019-Q1",73400,-0.00136239782016349,"2019-01"
2019-02-28,398421,"Norwich","NY",,"Chenango County",4687,91100,0.00551876379690949,0.0235955056179775,0.0459242250287026,0.0247942194784685,0.00778776201771403,"2019-02","2019-Q1",91100,0,"2019-02"
2019-02-28,397650,"Milford","PA","Philadelphia-Camden-Wilmington","Bucks County",4688,296900,0.00575880758807588,0.00952057123427406,0.00644067796610169,0.0393450615058528,0.00477086346655842,"2006-11","2006-Q4",316900,-0.0631113916061849,"2005-09"
2019-02-28,19806,"Oxford","FL","The Villages","Sumter County",4689,216400,0.00371057513914657,0.0164396430248943,0.0383877159309021,0.0412499634051042,0.0142760411172416,"2006-12","2006-Q4",255400,-0.152701644479248,"2006-05"
2019-02-28,15287,"Leland","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",4690,229700,0.00305676855895197,0.00393356643356643,0.0512585812356979,0.0418793766761014,0.00635503515515445,"2019-02","2019-Q1",229700,0,"2019-02"
2019-02-28,7532,"Uniontown","PA","Pittsburgh","Fayette County",4691,63600,-0.00313479623824451,0.0111287758346582,0.0341463414634146,0.0272507447940411,0.0140822904658986,"2017-04","2017-Q2",64900,-0.0200308166409861,"2017-03"
2019-02-28,44701,"Colts Neck","NJ","New York-Newark-Jersey City","Monmouth County",4692,718000,0.00307348421346745,0.00139470013947001,0.00209351011863224,0.0129687961094089,0.000572831259178175,"2006-10","2006-Q4",816000,-0.120098039215686,"2005-02"
2019-02-28,19207,"Mariposa","CA",,"Mariposa County",4693,241200,-0.00165562913907285,0,0.0791946308724832,0.108363993095536,0.0428153422953672,"2019-01","2019-Q1",241600,-0.00165562913907285,"2018-11"
2019-02-28,4914,"Glenn Heights","TX","Dallas-Fort Worth-Arlington","Dallas County",4694,205700,0.0108108108108108,0.0494897959183674,0.134583563154992,0.119654309728657,0.0536283461677045,"2019-02","2019-Q1",205700,0,"2019-02"
2019-02-28,15978,"Sugar Grove","IL","Chicago-Naperville-Elgin","Kane County",4695,284700,0.00211193241816262,0.0131672597864769,0.0367807720320466,0.0294010598656209,0.00123774881431182,"2006-10","2006-Q4",321300,-0.11391223155929,"2004-04"
2019-02-28,48392,"Wells","ME","Portland-South Portland","York County",4696,299100,-0.00100200400801603,0,0.0628997867803838,0.0535782285459356,0.0257737154062099,"2019-01","2019-Q1",299400,-0.00100200400801603,"2018-11"
2019-02-28,12037,"Independence","IA",,"Buchanan County",4697,123400,-0.00323101777059774,0,0.0574121679520137,0.0398479105442469,0.0259617715929858,"2019-01","2019-Q1",123800,-0.00323101777059774,"2018-11"
2019-02-28,34141,"Stevensville","MT",,"Ravalli County",4698,223900,0.00719748088169141,0.0099233198015336,0.17102510460251,0.0372299570730577,0.0212163195240078,"2019-02","2019-Q1",223900,0,"2019-02"
2019-02-28,6763,"Ridgeville","SC","Charleston-North Charleston","Dorchester County",4699,210600,-0.00142247510668563,0.0076555023923445,0.0957336108220603,0.0954572153364472,0.0452400860574913,"2019-01","2019-Q1",210900,-0.00142247510668563,"2019-01"
2019-02-28,50539,"Middleton","ID","Boise City","Canyon County",4700,265000,0.00913937547600914,0.0482594936708861,0.208390332877337,0.111651335770144,0.0381160857053422,"2019-02","2019-Q1",265000,0,"2019-02"
2019-02-28,33129,"Nokesville","VA","Washington-Arlington-Alexandria","Prince William County",4701,471900,0,0.00554016620498615,0.0396563119629874,0.0365843316982419,0.0279797641629076,"2006-02","2006-Q1",545500,-0.134922089825848,"2005-02"
2019-02-28,21268,"Wewahitchka","FL","Panama City","Gulf County",4702,72400,-0.00821917808219178,0.0111731843575419,0.0757800891530461,0.0812061248380889,0.0278685728276993,"2005-11","2005-Q4",83700,-0.135005973715651,"2004-07"
2019-02-28,194632,"Fairmount","NY","Syracuse","Onondaga County",4703,129300,-0.00231481481481481,0.00232558139534884,0.0165094339622642,0.0262284224109794,0.012141869355055,"2019-01","2019-Q1",129600,-0.00231481481481481,"2019-01"
2019-02-28,397017,"Herkimer","NY","Utica-Rome","Herkimer County",4704,84600,-0.00235849056603774,0.0143884892086331,0.0457354758961681,0.0276915845611729,0.0182550349174959,"2019-01","2019-Q1",84800,-0.00235849056603774,"2019-01"
2019-02-28,45903,"Itasca","IL","Chicago-Naperville-Elgin","DuPage County",4705,291600,0.00275103163686382,0.00829875518672199,0.0220820189274448,0.0345111626711316,0.00176600394945381,"2007-02","2007-Q1",352200,-0.17206132879046,"2004-06"
2019-02-28,6780,"River Vale","NJ","New York-Newark-Jersey City","Bergen County",4706,583300,0.00137339055793991,-0.0039275956284153,-0.00748681299982984,0.00370971223109895,-0.00174887474256891,"2006-02","2006-Q1",698700,-0.165163875769286,"2004-09"
2019-02-28,43877,"Alton","TX","McAllen-Edinburg-Mission","Hidalgo County",4707,91900,0.017718715393134,0.0132304299889746,0.0314253647586981,0.0420361429647751,0.023431543358468,"2018-07","2018-Q3",92800,-0.00969827586206897,"2018-04"
2019-02-28,112014,"Gold Canyon","AZ","Phoenix-Mesa-Scottsdale","Pinal County",4708,302900,0.00631229235880399,0.0198653198653199,0.109117539362871,0.0460023999877368,0.0226580666611442,"2006-06","2006-Q2",336000,-0.0985119047619048,"2005-10"
2019-02-28,36689,"Blacksburg","SC","Gaffney","Cherokee County",4709,56900,0.00530035335689046,0.0289330922242315,0.12007874015748,0.0703638885373348,0.0269813992793013,"2004-05","2004-Q2",57100,-0.00350262697022767,"2004-05"
2019-02-28,30621,"Browns Mills","NJ","Philadelphia-Camden-Wilmington","Burlington County",4710,150300,0.00400801603206413,0.00266844563042028,0.0539971949509116,0.0112836377081338,-0.0151001003711324,"2007-02","2007-Q1",192500,-0.219220779220779,"2004-11"
2019-02-28,234338,"Jacinto City","TX","Houston-The Woodlands-Sugar Land","Harris County",4711,113500,0.018850987432675,0.0830152671755725,0.221743810548977,0.118969672996722,0.0437017560558046,"2019-02","2019-Q1",113500,0,"2019-02"
2019-02-28,19040,"Litchfield","MN",,"Meeker County",4712,136200,-0.00728862973760933,-0.022254127781766,0.0164179104477612,0.0633148451943524,0.00529022431676363,"2006-06","2006-Q2",150900,-0.0974155069582505,"2005-11"
2019-02-28,44416,"Camden","TN",,"Benton County",4713,91700,0.00548245614035088,0.051605504587156,0.160759493670886,0.0507303155978784,0.023208597722028,"2019-02","2019-Q1",91700,0,"2019-02"
2019-02-28,56111,"Orange","VA",,"Orange County",4714,179000,0,0.00167879127028539,0.0431235431235431,0.0369519786910835,0.00829957088727906,"2005-01","2005-Q1",221000,-0.190045248868778,
2019-02-28,39415,"Levelland","TX","Levelland","Hockley County",4715,105900,-0.00282485875706215,0.000945179584120983,0.0402750491159136,0.0579614329326679,0.0407915584597696,"2019-01","2019-Q1",106200,-0.00282485875706215,"2019-01"
2019-02-28,38720,"Glocester","RI","Providence-Warwick","Providence County",4716,293600,0,0.010671256454389,0.0448398576512456,0.0703404858766887,0.0251609547824125,"2006-08","2006-Q3",302200,-0.028457974851092,"2005-04"
2019-02-28,395798,"Shrewsbury","PA","York-Hanover","York County",4717,239000,0.00631578947368421,0.0135708227311281,0.0500878734622144,0.0440065833195864,-0.00045908971562203,"2007-04","2007-Q2",276300,-0.134998190372783,"2005-09"
2019-02-28,48041,"Trinity","TX","Huntsville","Trinity County",4718,123700,0.00979591836734694,0.0394957983193277,0.14643188137164,0.0716977756569792,,"2019-02","2019-Q1",123700,0,"2019-02"
2019-02-28,398635,"Connellsville","PA","Pittsburgh","Fayette County",4719,79800,-0.00125156445556946,0.0114068441064639,0.0230769230769231,0.02802486077827,0.0245728793117039,"2017-04","2017-Q2",81700,-0.0232558139534884,"2017-03"
2019-02-28,10645,"Byram","MS","Jackson","Hinds County",4720,148600,0.00473292765382015,0.0276625172890733,0.135217723453018,0.0641385732636348,0.0173634943839986,"2019-02","2019-Q1",148600,0,"2019-02"
2019-02-28,32883,"Minden","NV","Gardnerville Ranchos","Douglas County",4721,448200,-0.00333555703802535,0.012423763270838,0.112987335485473,0.0949300460761777,0.0354366611206793,"2006-05","2006-Q2",450200,-0.00444247001332741,"2006-03"
2019-02-28,10961,"Corte Madera","CA","San Francisco-Oakland-Hayward","Marin County",4722,1346000,0.000669095234555052,0.00350406322224707,-0.00730142340880596,0.0623145401374625,0.045414048388291,"2018-04","2018-Q2",1371800,-0.018807406327453,"2018-02"
2019-02-28,48302,"Waldwick","NJ","New York-Newark-Jersey City","Bergen County",4723,444700,-0.00134740624298226,0.00361092304220266,0.0109115708115481,0.0149003810325932,0.00257719611649621,"2006-07","2006-Q3",499500,-0.10970970970971,"2005-04"
2019-02-28,40360,"Plains","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",4724,91800,-0.00325732899022801,-0.0107758620689655,0.0588235294117647,0.0310109854848739,-0.00600590008038904,"2009-07","2009-Q3",102800,-0.107003891050584,"2008-09"
2019-02-28,398124,"Genesee","WI","Milwaukee-Waukesha-West Allis","Waukesha County",4725,329900,0.00304043782304652,0.0101041028781384,0.0261275272161742,0.0359467588594611,0.00617622747173807,"2018-09","2018-Q3",333200,-0.00990396158463385,"2018-07"
2019-02-28,41055,"Stayton","OR","Salem","Marion County",4726,280800,0.00465116279069767,0.0285714285714286,0.110320284697509,0.0939861394604835,0.0344630947184601,"2019-02","2019-Q1",280800,0,"2019-02"
2019-02-28,6814,"Rodeo","CA","San Francisco-Oakland-Hayward","Contra Costa County",4727,556200,0.000179823772702751,-0.00767172167707404,0.0882410487184504,0.0973165063571468,0.0606778662410581,"2018-10","2018-Q4",561000,-0.00855614973262032,"2018-07"
2019-02-28,3885,"Buhl","ID","Twin Falls","Twin Falls County",4728,192400,0.00104058272632674,0.00838574423480084,0.168894289185905,0.073590410398874,0.0358353475866149,"2019-02","2019-Q1",192400,0,"2019-02"
2019-02-28,4005,"Castle Rock","WA","Longview","Cowlitz County",4729,309900,0.00714982125446864,0.0361083249749248,0.318723404255319,0.128129992808091,0.0516431077139954,"2019-02","2019-Q1",309900,0,"2019-02"
2019-02-28,56857,"Tyrone","GA","Atlanta-Sandy Springs-Roswell","Fayette County",4730,299600,0.00672043010752688,0.026027397260274,0.0769230769230769,0.0674246405408188,0.0206565217285535,"2019-02","2019-Q1",299600,0,"2019-02"
2019-02-28,43347,"Gate City","VA","Kingsport-Bristol-Bristol","Scott County",4731,86900,0.00230680507497117,0.014002333722287,0.0394736842105263,0.0210607989626794,0.0102177894720206,"2019-02","2019-Q1",86900,0,"2019-02"
2019-02-28,395580,"Ware","MA","Springfield","Hampshire County",4732,189600,0.00423728813559322,0.00690387679235263,0.0568561872909699,0.0385874679004228,0.0106747016984352,"2006-10","2006-Q4",203600,-0.068762278978389,"2005-09"
2019-02-28,39533,"Loxley","AL","Daphne-Fairhope-Foley","Baldwin County",4733,171600,0.00409596255119953,0.017190278601067,0.0665009322560597,0.0480632362824185,0.0135439892726645,"2019-02","2019-Q1",171600,0,"2019-02"
2019-02-28,397028,"Salisbury","PA","Lancaster","Lancaster County",4734,276800,0.00837887067395264,0.0267062314540059,0.0236686390532544,0.0381896122770748,0.0103163125907293,"2019-02","2019-Q1",276800,0,"2019-02"
2019-02-28,33727,"Rolling Hills Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",4735,1404900,-0.000355770599117689,0.00933975141892377,0.0130516296509951,0.0444379717892294,0.0256565887717202,"2017-03","2017-Q1",1408900,-0.00283909432890908,"2017-02"
2019-02-28,19108,"Louisville","TN","Knoxville","Blount County",4736,215000,-0.0013934045517882,-0.0151168117269812,0.0381458232737808,0.0527111966931879,0.0223869990584347,"2018-11","2018-Q4",218300,-0.0151168117269812,"2018-08"
2019-02-28,13791,"Shallotte","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",4737,200300,0.00401002506265664,0.0172676485525648,0.0957330415754923,0.0505901422670663,0.00258248575564779,"2008-01","2008-Q1",219900,-0.089131423374261,"2006-08"
2019-02-28,47525,"Saint Pete Beach","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",4738,479900,0.000416927246195539,0.0118068732869492,0.0779424977538185,0.0729398965816606,0.0297380775332075,"2006-06","2006-Q2",564200,-0.149415101028004,"2005-06"
2019-02-28,4946,"Grain Valley","MO","Kansas City","Jackson County",4739,200600,0.00854700854700855,0.0313624678663239,0.116304952698943,0.0614199500028172,0.0271225283096979,"2019-02","2019-Q1",200600,0,"2019-02"
2019-02-28,21366,"Woodbury","NJ","Philadelphia-Camden-Wilmington","Gloucester County",4740,140700,0,0.00142348754448399,0.0255102040816327,0.0337215459494562,-0.0149663204960822,"2007-04","2007-Q2",182300,-0.228195282501371,"2004-12"
2019-02-28,28783,"Jefferson","LA","New Orleans-Metairie","Jefferson Parish",4741,189100,0.00371549893842888,-0.00630583289542827,0.100058173356603,0.077331659499053,0.0335874019444997,"2018-11","2018-Q4",190300,-0.00630583289542827,"2018-11"
2019-02-28,11448,"Flat Rock","MI","Detroit-Warren-Dearborn","Wayne County",4742,164400,0,0.0148148148148148,0.109311740890688,0.120444699545424,0.0429123390450139,"2019-02","2019-Q1",164400,0,"2019-02"
2019-02-28,7994,"Wood River","IL","St. Louis","Madison County",4743,71200,0.00140646976090014,0.0200573065902579,0.0113636363636364,0.0107302042196193,-0.0066334455620346,"2007-08","2007-Q3",82500,-0.136969696969697,"2004-12"
2019-02-28,51510,"Comstock Park","MI","Grand Rapids-Wyoming","Kent County",4744,174300,0.00403225806451613,0.0110208816705336,0.0739371534195934,0.0804113475860255,0.0438309087672961,"2019-02","2019-Q1",174300,0,"2019-02"
2019-02-28,399167,"Slippery Rock","PA","Pittsburgh","Butler County",4745,175300,0.0127094165222415,0.048444976076555,0.103904282115869,0.0262477998436725,0.0266949645912589,"2019-02","2019-Q1",175300,0,"2019-02"
2019-02-28,398733,"Jackson","WI","Milwaukee-Waukesha-West Allis","Washington County",4746,254000,0.0019723865877712,0.0119521912350598,0.0672268907563025,0.0590015718358563,0.0206230252140993,"2019-02","2019-Q1",254000,0,"2019-02"
2019-02-28,16832,"Atlantic Beach","FL","Jacksonville","Duval County",4747,393400,0.0017825311942959,0.000508646998982706,0.0546916890080429,0.0972915829412424,0.0424847229458936,"2019-02","2019-Q1",393400,0,"2019-02"
2019-02-28,31558,"Firestone","CO","Greeley","Weld County",4748,398900,0.00478589420654912,0.0163057324840764,0.0772346745881718,0.0889583308577482,0.0584627037439178,"2019-02","2019-Q1",398900,0,"2019-02"
2019-02-28,10902,"Colfax","CA","Sacramento--Roseville--Arden-Arcade","Placer County",4749,369700,0.00135427952329361,0.0151015925315761,0.004346644933442,0.0917133972566917,0.0252164061300029,"2006-02","2006-Q1",412600,-0.103974793989336,"2004-12"
2019-02-28,33159,"North Manchester","IN","Wabash","Wabash County",4750,114000,0.00440528634361234,0.0187667560321716,0.0951008645533141,0.0458690104919286,0.0199124665349635,"2019-02","2019-Q1",114000,0,"2019-02"
2019-02-28,396619,"Flat Rock","NC","Asheville","Henderson County",4751,308400,-0.00129533678756477,0.0188305252725471,0.111351351351351,0.0624588781344966,0.0212564473684489,"2019-01","2019-Q1",308800,-0.00129533678756477,"2019-01"
2019-02-28,397913,"Plymouth","PA","Philadelphia-Camden-Wilmington","Montgomery County",4752,347200,-0.00401606425702811,-0.00143802128271498,0.034564958283671,0.0358753586405534,0.0171524147977555,"2018-12","2018-Q4",348900,-0.00487245629120092,"2018-11"
2019-02-28,47885,"Succasunna","NJ","New York-Newark-Jersey City","Morris County",4753,365600,0,0.00411974732216424,0.0121816168327796,0.0180613781925625,-0.00380324515293928,"2006-05","2006-Q2",457400,-0.20069960647136,"2004-04"
2019-02-28,53563,"Newcastle","WA","Seattle-Tacoma-Bellevue","King County",4754,818800,-0.00486144871171609,-0.00799612309183426,-0.0338643067846608,0.0911769616040201,0.0467094824795413,"2018-02","2018-Q1",847500,-0.0338643067846608,"2017-11"
2019-02-28,398434,"Brewster","MA","Barnstable Town","Barnstable County",4755,440900,-0.00248868778280543,-0.0040659588886379,0.0386336866902238,0.0356289989656073,0.0200540387673485,"2018-12","2018-Q4",442900,-0.00451569202980357,"2018-10"
2019-02-28,3889,"Buna","TX",,"Jasper County",4756,136000,-0.00220102714600147,-0.00366300366300366,0.0485736314572089,0.0824891769987164,0.0574404787192324,"2018-12","2018-Q4",136600,-0.00439238653001464,"2018-11"
2019-02-28,55235,"Wingate","NC","Charlotte-Concord-Gastonia","Union County",4757,153700,0.00195567144719687,0.0125164690382082,0.102582496413199,0.071935881267096,0.0322487796113959,"2019-02","2019-Q1",153700,0,"2019-02"
2019-02-28,397625,"Granby","CT","Hartford-West Hartford-East Hartford","Hartford County",4758,266300,0.000375657400450789,0.00339110776186888,0.0117781155015198,0.0189007565237158,-0.00211561627011203,"2007-07","2007-Q3",302300,-0.119086999669203,"2004-09"
2019-02-28,45348,"Fredericktown","OH","Mount Vernon","Knox County",4759,135900,-0.00220264317180617,0.00369276218611521,0.0381970970206264,0.1115202728272,0.0376607423363156,"2018-09","2018-Q3",136700,-0.00585223116313094,"2018-09"
2019-02-28,7257,"Stevensville","MD","Baltimore-Columbia-Towson","Queen Annes County",4760,359200,0.00419345820519989,0.0164119977362762,0.0539906103286385,0.0258937085128972,0.0068190809582358,"2006-07","2006-Q3",389100,-0.0768439989719866,"2005-07"
2019-02-28,45718,"Henderson","TX","Longview","Rusk County",4761,120200,0.000832639467110741,0.0067001675041876,0.0553116769095698,0.0570054294835827,0.037476131865656,"2019-02","2019-Q1",120200,0,"2019-02"
2019-02-28,32065,"Holt","MI","Lansing-East Lansing","Ingham County",4762,138000,0.00363636363636364,0.0072992700729927,0.0681114551083591,0.0646272645454009,0.0207309361939443,"2006-10","2006-Q4",141300,-0.0233545647558386,"2004-12"
2019-02-28,20586,"Southborough","MA","Worcester","Worcester County",4763,637100,-0.000940881292143641,-0.000156936597614564,-0.00778694907335306,0.0450169916239662,0.024835696836184,"2018-01","2018-Q1",646300,-0.0142348754448399,"2017-12"
2019-02-28,31536,"Farmerville","LA","Monroe","Union Parish",4764,130200,0.00462962962962963,0.0108695652173913,0.034154090548054,0.0766478933407742,0.0425871541797094,"2019-02","2019-Q1",130200,0,"2019-02"
2019-02-28,397083,"Honey Brook","PA","Philadelphia-Camden-Wilmington","Chester County",4765,271100,0.0003690036900369,-0.00184094256259205,0.0394938650306748,0.0268173084936596,0.00629916384653839,"2018-10","2018-Q4",271800,-0.00257542310522443,"2018-10"
2019-02-28,32356,"La Salle","IL","Ottawa-Peru","La Salle County",4766,69900,-0.0141043723554302,-0.0371900826446281,0.0204379562043796,0.000573230528517099,-0.0161979253834214,"2006-10","2006-Q4",87500,-0.201142857142857,"2003-01"
2019-02-28,42603,"Otsego","MI","Holland","Allegan County",4767,139000,-0.000718907260963336,0,0.0554290053151101,0.077058366445192,0.0330660959851174,"2018-12","2018-Q4",139400,-0.00286944045911047,"2018-11"
2019-02-28,56678,"Wadesboro","NC",,"Anson County",4768,62900,0.00318979266347687,0.0227642276422764,0.0789022298456261,0.0260891676729769,-0.00525054081901055,"2008-05","2008-Q2",71800,-0.123955431754875,"2005-02"
2019-02-28,119221,"Berkley","CO","Denver-Aurora-Lakewood","Adams County",4769,353500,-0.00310208685843204,-0.00366403607666291,0.0409305064782097,0.155646634180708,0.0917097986537676,"2018-12","2018-Q4",355400,-0.00534608891389983,"2018-11"
2019-02-28,24268,"Creswell","OR","Eugene","Lane County",4770,293900,0.00102179836512262,0.0166032514700796,0.082903463522476,0.079486068454675,0.030751501854547,"2019-02","2019-Q1",293900,0,"2019-02"
2019-02-28,28971,"Palos Park","IL","Chicago-Naperville-Elgin","Cook County",4771,350300,0.00200228832951945,0.0174266627940749,0.03150765606596,0.0185769756310714,-0.00272768321804595,"2007-05","2007-Q2",434500,-0.193785960874568,"2003-11"
2019-02-28,5833,"Marysville","MI","Detroit-Warren-Dearborn","Saint Clair County",4772,137300,0.00365497076023392,0.0140324963072378,0.0966453674121406,0.0587615668658177,0.0239155191428129,"2000-02","2000-Q1",145600,-0.0570054945054945,"1999-07"
2019-02-28,20318,"Salida","CO",,"Chaffee County",4773,416200,0.000962000962000962,0.0216003927344134,0.139025725232622,0.108651723694553,0.054981040137442,"2019-02","2019-Q1",416200,0,"2019-02"
2019-02-28,34185,"Sunset Hills","MO","St. Louis","Saint Louis County",4774,391200,0.00179257362355954,0.00204918032786885,0.00772797527047913,0.0501476621116332,0.0224867980453762,"2018-06","2018-Q2",391300,-0.000255558395093279,"2018-06"
2019-02-28,14063,"Swartz Creek","MI","Flint","Genesee County",4775,126500,0.00556438791732909,-0.0163297045101089,-0.0438397581254724,0.0929843267271961,0.0347443968669905,"2018-05","2018-Q2",133800,-0.054559043348281,"2017-11"
2019-02-28,40578,"River Grove","IL","Chicago-Naperville-Elgin","Cook County",4776,202700,0.00445986124876115,0.0165496489468405,0.0289340101522843,0.0616441075341356,-0.00554952905748218,"2006-07","2006-Q3",289700,-0.30031066620642,"2002-12"
2019-02-28,31372,"Edwardsburg","MI","South Bend-Mishawaka","Cass County",4777,153500,0.00261267145656434,0.0288203753351206,0.113933236574746,0.0652600953624221,0.0229824715197648,"2019-02","2019-Q1",153500,0,"2019-02"
2019-02-28,11823,"Hartford","VT","Claremont-Lebanon","Windsor County",4778,227700,0.000879120879120879,0.00308370044052863,0.0364132908511607,0.0160258361070633,0.0107546316880629,"2007-05","2007-Q2",234800,-0.0302385008517888,"2006-10"
2019-02-28,12634,"Mc Donald","PA","Pittsburgh","Washington County",4779,148900,0.00134498991257566,-0.0132538104705103,0.00676132521974307,0.0307110822423069,0.0189619192358947,"2018-08","2018-Q3",153000,-0.026797385620915,"2018-04"
2019-02-28,34845,"Willcox","AZ","Sierra Vista-Douglas","Cochise County",4780,86000,0.0105757931844888,0.0311750599520384,-0.00578034682080925,0.0135577073975315,-0.0132787225431187,"2009-06","2009-Q2",99400,-0.134808853118712,"2005-12"
2019-02-28,15596,"Myrtle Creek","OR","Roseburg","Douglas County",4781,164600,0.0110565110565111,0.0191950464396285,0.101003344481605,0.0657789445352437,0.0216225842665629,"2019-02","2019-Q1",164600,0,"2019-02"
2019-02-28,35305,"Algonac","MI","Detroit-Warren-Dearborn","Saint Clair County",4782,161200,-0.00123915737298637,0.0144745122718691,0.0563564875491481,0.0899353816971649,0.039905449194567,"2018-04","2018-Q2",164400,-0.0194647201946472,"2018-04"
2019-02-28,39436,"Lincoln City","OR","Newport","Lincoln County",4783,299900,0.00671366230278617,0.0221540558963872,0.130844645550528,0.0832105445910556,0.0166701952673529,"2007-06","2007-Q2",310500,-0.0341384863123994,"2007-02"
2019-02-28,202604,"Northbrook","OH","Cincinnati","Hamilton County",4784,80800,0.00873907615480649,0.038560411311054,0.116022099447514,0.0627546655192854,0.00561513302781513,"2006-07","2006-Q3",94800,-0.147679324894515,"2001-08"
2019-02-28,35236,"Budd Lake","NJ","New York-Newark-Jersey City","Morris County",4785,303400,-0.00295760762405521,-0.00557194362504097,0.0150552024088324,0.021490288557289,-0.00700637954420669,"2006-06","2006-Q2",392300,-0.226612286515422,"2004-01"
2019-02-28,21310,"Williamsport","MD","Hagerstown-Martinsburg","Washington County",4786,208300,0,0.00288878189696678,0.0573604060913706,0.0401305493264186,0.0105755805709524,"2006-07","2006-Q3",239200,-0.129180602006689,"2005-07"
