GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1600000US3916000,3916000,"Cleveland city, Ohio",15382,3139,8104,1740,292,228,896,489,414,314,847,573,152,274,706,471,891,487,573,325,1680,647,840,534,355,224,263,213,195,185,0,193,7278,1815,482,356,793,498,265,189,612,323,59,69,909,557,847,426,667,421,1100,536,825,452,395,242,51,60,273,193,0,193
1600000US3918000,3918000,"Columbus city, Ohio",19159,4534,10286,2671,1190,791,1273,598,982,571,508,354,347,276,494,392,1104,578,684,453,2144,969,496,397,992,464,72,119,0,193,0,193,8873,2206,696,566,1114,609,583,370,641,348,210,240,748,553,1007,572,644,417,1521,598,798,371,382,267,165,200,364,288,0,193
1600000US4055000,4055000,"Oklahoma City city, Oklahoma",24919,5143,12903,2572,1373,681,1170,684,982,611,862,476,1257,593,718,423,1100,499,670,409,1718,646,1232,455,1274,616,510,349,37,64,0,161,12016,3181,838,596,584,424,1764,811,775,437,391,333,1209,746,772,447,1011,641,2087,631,806,451,992,489,518,439,229,219,40,73
1600000US4075000,4075000,"Tulsa city, Oklahoma",19733,2842,9782,1533,1032,285,945,322,784,347,667,276,294,188,816,357,1349,402,1146,348,1181,438,839,273,451,216,189,135,89,80,0,161,9951,1574,1254,395,1445,396,1103,395,633,299,174,249,1043,351,661,262,778,282,1219,364,897,300,510,224,234,138,0,161,0,161
1600000US4159000,4159000,"Portland city, Oregon",13574,3360,6097,1965,720,499,589,492,266,265,10,18,50,84,1076,683,642,402,679,415,846,666,589,409,451,418,179,223,0,207,0,207,7477,2002,571,469,306,216,621,493,535,485,346,280,1166,522,694,359,966,527,625,373,919,420,445,306,99,169,184,250,0,207
1600000US4202000,4202000,"Allentown city, Pennsylvania",17316,4092,8555,2288,940,553,620,549,1103,520,215,219,330,306,742,493,706,549,962,597,814,563,1557,731,521,365,45,74,0,179,0,179,8761,2307,1408,762,479,358,794,628,423,389,150,188,749,596,957,593,503,332,1240,585,1178,473,557,415,198,187,125,194,0,179
1600000US4260000,4260000,"Philadelphia city, Pennsylvania",87287,10917,45768,5929,4978,2268,2688,1125,2842,968,1297,903,1446,644,4396,1289,4934,2062,4172,1459,7450,1541,5624,1332,3533,840,1775,533,587,393,46,99,41519,5950,2727,1324,3075,1259,1831,850,2700,978,2136,899,2871,879,4207,992,4748,1215,4361,1312,5478,1552,4297,954,2637,1107,333,299,118,148
1600000US4263624,4263624,"Reading city, Pennsylvania",8681,2429,4561,1387,139,170,175,192,309,263,205,154,245,248,547,417,933,531,350,295,810,403,463,307,255,287,130,127,0,179,0,179,4120,1318,512,367,353,257,485,349,138,207,90,92,125,134,160,159,395,296,788,442,494,384,276,180,235,217,69,124,0,179
1600000US4459000,4459000,"Providence city, Rhode Island",20121,5255,10178,3119,568,476,991,632,898,623,919,569,254,292,928,556,1046,518,744,568,1518,872,1094,764,323,319,749,569,68,130,78,127,9943,2519,757,512,681,468,173,218,418,430,771,455,504,462,1474,659,357,219,1365,703,1407,728,1141,595,659,415,63,110,173,251
1600000US4748000,4748000,"Memphis city, Tennessee",24396,4405,12598,2765,1947,930,940,693,1131,633,788,335,134,105,1059,454,905,615,1528,553,2304,949,884,460,882,623,96,163,0,208,0,208,11798,2186,2636,854,1122,586,876,463,529,304,304,308,862,462,764,333,1012,422,1984,603,1024,402,632,388,53,83,0,208,0,208
1600000US4752006,4752006,"Nashville-Davidson metropolitan government (balance), Tennessee",9935,2683,5427,1773,278,328,418,464,497,593,295,248,84,104,383,321,86,66,582,433,957,481,975,584,437,322,306,299,50,86,79,129,4508,1422,355,336,603,527,593,445,0,208,149,221,149,169,198,199,556,408,618,434,781,534,447,252,59,97,0,208,0,208
1600000US4801000,4801000,"Abilene city, Texas",19188,2924,10419,1668,976,400,766,463,1125,482,436,264,296,262,765,475,1104,290,1617,251,1067,492,905,279,940,217,422,255,0,225,0,225,8769,1551,1086,320,1050,446,737,443,338,260,125,232,1027,591,784,324,435,263,1220,506,553,259,769,326,456,352,189,298,0,225
1600000US4804000,4804000,"Arlington city, Texas",25820,7301,13984,4565,695,596,304,395,888,543,445,398,47,76,1234,1011,1208,943,2845,1481,2544,1639,2087,977,1539,889,148,184,0,225,0,225,11836,3428,994,761,710,461,529,366,682,424,372,379,1258,772,1172,806,475,356,2155,1383,1645,774,1278,829,360,464,104,171,102,170
